SampleID,MachineID,BatchNumber,DateTime,Origin,RoastProfile,BatchesSinceMaint,MaintenanceCycle,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,TotalScore,Grade
ROASTER_03_B0098_S2,ROASTER_03,98,2024-01-17 12:00:00,Colombia,Light,8,3,8.34,7.04,6.96,7.87,6.38,6.8,43.39,Premium
ROASTER_03_B0098_S3,ROASTER_03,98,2024-01-17 12:00:00,Colombia,Light,8,3,7.97,7.2,6.28,7.71,6.79,7.33,43.28,Premium
ROASTER_03_B0098_S4,ROASTER_03,98,2024-01-17 12:00:00,Colombia,Light,8,3,8.87,7.06,6.67,7.21,6.65,7.69,44.15,Premium
ROASTER_03_B0098_S5,ROASTER_03,98,2024-01-17 12:00:00,Colombia,Light,8,3,8.72,7.41,7.0,7.32,6.75,7.38,44.58,Premium
ROASTER_03_B0099_S1,ROASTER_03,99,2024-01-17 16:00:00,Kenya,Medium,9,3,7.48,7.63,7.19,7.32,7.02,7.85,44.49,Premium
ROASTER_03_B0099_S2,ROASTER_03,99,2024-01-17 16:00:00,Kenya,Medium,9,3,8.36,7.36,7.51,7.23,7.62,7.72,45.8,Premium
ROASTER_03_B0099_S3,ROASTER_03,99,2024-01-17 16:00:00,Kenya,Medium,9,3,7.6,7.42,7.42,7.78,6.95,7.52,44.69,Premium
ROASTER_03_B0099_S4,ROASTER_03,99,2024-01-17 16:00:00,Kenya,Medium,9,3,7.82,7.33,6.41,6.93,7.58,7.53,43.6,Premium
ROASTER_03_B0099_S5,ROASTER_03,99,2024-01-17 16:00:00,Kenya,Medium,9,3,8.13,7.18,7.35,7.73,6.82,7.76,44.97,Premium
ROASTER_03_B0100_S1,ROASTER_03,100,2024-01-17 19:00:00,Ethiopia,Light,10,3,8.27,7.08,7.02,7.58,6.95,7.33,44.23,Premium
ROASTER_03_B0100_S2,ROASTER_03,100,2024-01-17 19:00:00,Ethiopia,Light,10,3,8.27,7.21,6.94,7.45,6.82,7.49,44.18,Premium
ROASTER_03_B0100_S3,ROASTER_03,100,2024-01-17 19:00:00,Ethiopia,Light,10,3,7.95,7.28,6.1,7.55,7.3,7.36,43.54,Premium
ROASTER_03_B0100_S4,ROASTER_03,100,2024-01-17 19:00:00,Ethiopia,Light,10,3,8.21,6.89,7.62,7.52,7.43,7.17,44.84,Premium
ROASTER_03_B0100_S5,ROASTER_03,100,2024-01-17 19:00:00,Ethiopia,Light,10,3,7.89,7.59,7.02,8.12,7.65,6.54,44.81,Premium
ROASTER_03_B0101_S1,ROASTER_03,101,2024-01-17 22:00:00,Kenya,Dark,11,3,7.68,7.07,7.17,7.01,7.63,7.34,43.9,Premium
ROASTER_03_B0101_S2,ROASTER_03,101,2024-01-17 22:00:00,Kenya,Dark,11,3,8.49,6.67,7.11,7.08,7.75,7.15,44.25,Premium
ROASTER_03_B0101_S3,ROASTER_03,101,2024-01-17 22:00:00,Kenya,Dark,11,3,8.07,7.02,7.19,7.24,7.07,7.26,43.85,Premium
ROASTER_03_B0101_S4,ROASTER_03,101,2024-01-17 22:00:00,Kenya,Dark,11,3,8.13,7.29,7.12,7.27,7.84,7.66,45.31,Premium
ROASTER_03_B0101_S5,ROASTER_03,101,2024-01-17 22:00:00,Kenya,Dark,11,3,7.42,7.19,6.87,6.9,7.52,7.16,43.06,Premium
ROASTER_03_B0102_S1,ROASTER_03,102,2024-01-17 23:00:00,Colombia,Medium,12,3,7.91,7.04,7.2,7.27,7.41,7.89,44.72,Premium
ROASTER_03_B0102_S2,ROASTER_03,102,2024-01-17 23:00:00,Colombia,Medium,12,3,7.43,6.95,6.79,7.59,7.28,7.03,43.07,Premium
ROASTER_03_B0102_S3,ROASTER_03,102,2024-01-17 23:00:00,Colombia,Medium,12,3,7.72,7.32,6.93,7.22,7.09,7.57,43.85,Premium
ROASTER_03_B0102_S4,ROASTER_03,102,2024-01-17 23:00:00,Colombia,Medium,12,3,7.45,7.25,7.17,7.21,6.92,7.63,43.63,Premium
ROASTER_03_B0102_S5,ROASTER_03,102,2024-01-17 23:00:00,Colombia,Medium,12,3,7.83,7.12,7.39,7.03,7.15,7.7,44.22,Premium
ROASTER_03_B0103_S1,ROASTER_03,103,2024-01-18 02:00:00,Guatemala,Dark,13,3,7.79,6.81,6.82,6.85,7.2,6.89,42.36,Premium
ROASTER_03_B0103_S2,ROASTER_03,103,2024-01-18 02:00:00,Guatemala,Dark,13,3,8.04,7.17,6.64,6.67,8.19,7.09,43.8,Premium
ROASTER_03_B0103_S3,ROASTER_03,103,2024-01-18 02:00:00,Guatemala,Dark,13,3,7.91,7.75,6.42,6.58,8.45,7.12,44.23,Premium
ROASTER_03_B0103_S4,ROASTER_03,103,2024-01-18 02:00:00,Guatemala,Dark,13,3,7.87,6.91,7.01,6.5,7.62,7.59,43.5,Premium
ROASTER_03_B0103_S5,ROASTER_03,103,2024-01-18 02:00:00,Guatemala,Dark,13,3,7.31,7.41,7.32,7.01,7.4,6.96,43.41,Premium
ROASTER_03_B0104_S1,ROASTER_03,104,2024-01-18 06:00:00,Ethiopia,Medium,14,3,8.02,7.71,6.71,6.93,6.95,7.18,43.5,Premium
ROASTER_03_B0104_S2,ROASTER_03,104,2024-01-18 06:00:00,Ethiopia,Medium,14,3,7.9,7.46,7.23,7.28,8.26,7.11,45.24,Premium
ROASTER_03_B0104_S3,ROASTER_03,104,2024-01-18 06:00:00,Ethiopia,Medium,14,3,7.63,6.75,7.21,7.16,7.16,7.62,43.53,Premium
ROASTER_03_B0104_S4,ROASTER_03,104,2024-01-18 06:00:00,Ethiopia,Medium,14,3,8.22,7.39,6.96,7.18,7.23,7.02,44.0,Premium
ROASTER_03_B0104_S5,ROASTER_03,104,2024-01-18 06:00:00,Ethiopia,Medium,14,3,7.93,7.36,7.34,7.36,7.18,7.21,44.38,Premium
ROASTER_03_B0105_S1,ROASTER_03,105,2024-01-18 09:00:00,Guatemala,Medium,15,3,7.87,7.02,6.65,7.33,6.62,7.27,42.76,Premium
ROASTER_03_B0105_S2,ROASTER_03,105,2024-01-18 09:00:00,Guatemala,Medium,15,3,7.81,6.55,6.93,6.9,7.45,7.6,43.24,Premium
ROASTER_03_B0105_S3,ROASTER_03,105,2024-01-18 09:00:00,Guatemala,Medium,15,3,8.09,7.19,6.64,7.36,7.36,7.01,43.65,Premium
ROASTER_03_B0105_S4,ROASTER_03,105,2024-01-18 09:00:00,Guatemala,Medium,15,3,8.4,6.95,6.87,6.84,6.76,7.37,43.19,Premium
ROASTER_03_B0105_S5,ROASTER_03,105,2024-01-18 09:00:00,Guatemala,Medium,15,3,7.45,6.8,7.19,7.34,7.46,6.99,43.23,Premium
ROASTER_03_B0106_S1,ROASTER_03,106,2024-01-18 11:00:00,Colombia,Espresso,16,3,8.35,7.29,6.64,6.9,7.45,6.85,43.48,Premium
ROASTER_03_B0106_S2,ROASTER_03,106,2024-01-18 11:00:00,Colombia,Espresso,16,3,7.95,6.95,7.68,7.13,7.51,6.61,43.83,Premium
ROASTER_03_B0106_S3,ROASTER_03,106,2024-01-18 11:00:00,Colombia,Espresso,16,3,8.35,7.29,6.52,7.51,7.57,7.13,44.37,Premium
ROASTER_03_B0106_S4,ROASTER_03,106,2024-01-18 11:00:00,Colombia,Espresso,16,3,7.81,7.04,6.41,6.91,7.39,6.8,42.36,Premium
ROASTER_03_B0106_S5,ROASTER_03,106,2024-01-18 11:00:00,Colombia,Espresso,16,3,7.53,7.1,6.86,6.8,7.28,7.16,42.73,Premium
ROASTER_03_B0107_S1,ROASTER_03,107,2024-01-18 14:00:00,Brazil,Dark,17,3,7.3,6.85,6.34,6.54,7.79,6.83,41.65,Commercial
ROASTER_03_B0107_S2,ROASTER_03,107,2024-01-18 14:00:00,Brazil,Dark,17,3,7.76,6.49,7.23,6.67,8.06,6.74,42.95,Premium
ROASTER_03_B0107_S3,ROASTER_03,107,2024-01-18 14:00:00,Brazil,Dark,17,3,8.19,5.81,6.63,6.38,7.45,6.83,41.29,Commercial
ROASTER_03_B0107_S4,ROASTER_03,107,2024-01-18 14:00:00,Brazil,Dark,17,3,7.76,6.78,6.94,6.65,7.85,6.8,42.78,Premium
ROASTER_03_B0107_S5,ROASTER_03,107,2024-01-18 14:00:00,Brazil,Dark,17,3,7.73,7.15,5.99,6.49,6.65,7.12,41.13,Commercial
ROASTER_03_B0108_S1,ROASTER_03,108,2024-01-18 17:00:00,Guatemala,Medium,18,3,7.42,6.71,6.68,6.8,7.42,7.28,42.31,Premium
ROASTER_03_B0108_S2,ROASTER_03,108,2024-01-18 17:00:00,Guatemala,Medium,18,3,7.85,7.68,6.89,6.46,6.95,7.59,43.42,Premium
ROASTER_03_B0108_S3,ROASTER_03,108,2024-01-18 17:00:00,Guatemala,Medium,18,3,7.94,7.71,7.0,6.99,7.41,7.25,44.3,Premium
ROASTER_03_B0108_S4,ROASTER_03,108,2024-01-18 17:00:00,Guatemala,Medium,18,3,8.02,7.16,6.79,7.47,7.21,7.32,43.97,Premium
ROASTER_03_B0108_S5,ROASTER_03,108,2024-01-18 17:00:00,Guatemala,Medium,18,3,8.24,7.64,7.21,7.64,7.0,7.39,45.12,Premium
ROASTER_03_B0109_S1,ROASTER_03,109,2024-01-18 21:00:00,Ethiopia,Dark,19,3,8.25,7.52,6.65,6.96,7.72,7.41,44.51,Premium
ROASTER_03_B0109_S2,ROASTER_03,109,2024-01-18 21:00:00,Ethiopia,Dark,19,3,7.5,6.92,7.01,6.9,7.47,7.61,43.41,Premium
ROASTER_03_B0109_S3,ROASTER_03,109,2024-01-18 21:00:00,Ethiopia,Dark,19,3,7.53,6.54,7.27,6.94,8.5,8.1,44.88,Premium
ROASTER_03_B0109_S4,ROASTER_03,109,2024-01-18 21:00:00,Ethiopia,Dark,19,3,7.44,7.4,7.37,8.18,7.09,6.97,44.45,Premium
ROASTER_03_B0109_S5,ROASTER_03,109,2024-01-18 21:00:00,Ethiopia,Dark,19,3,7.21,7.09,7.25,6.49,7.95,7.03,43.02,Premium
ROASTER_03_B0110_S1,ROASTER_03,110,2024-01-18 23:00:00,Brazil,Dark,20,3,7.24,6.67,6.86,6.72,7.81,6.53,41.83,Commercial
ROASTER_03_B0110_S2,ROASTER_03,110,2024-01-18 23:00:00,Brazil,Dark,20,3,7.6,7.11,6.66,6.6,7.32,6.81,42.1,Premium
ROASTER_03_B0110_S3,ROASTER_03,110,2024-01-18 23:00:00,Brazil,Dark,20,3,7.37,6.78,6.22,7.3,7.63,7.58,42.88,Premium
ROASTER_03_B0110_S4,ROASTER_03,110,2024-01-18 23:00:00,Brazil,Dark,20,3,7.94,6.98,6.81,5.76,7.25,6.82,41.56,Commercial
ROASTER_03_B0110_S5,ROASTER_03,110,2024-01-18 23:00:00,Brazil,Dark,20,3,7.52,6.61,6.16,7.08,7.03,7.17,41.57,Commercial
ROASTER_03_B0111_S1,ROASTER_03,111,2024-01-19 02:00:00,Guatemala,Dark,21,3,7.78,6.51,7.45,6.78,8.01,6.9,43.43,Premium
ROASTER_03_B0111_S2,ROASTER_03,111,2024-01-19 02:00:00,Guatemala,Dark,21,3,8.32,6.99,7.81,7.57,7.53,6.74,44.96,Premium
ROASTER_03_B0111_S3,ROASTER_03,111,2024-01-19 02:00:00,Guatemala,Dark,21,3,6.83,7.01,6.75,7.53,7.04,6.69,41.85,Commercial
ROASTER_03_B0111_S4,ROASTER_03,111,2024-01-19 02:00:00,Guatemala,Dark,21,3,6.87,7.48,6.18,7.05,7.19,6.98,41.75,Commercial
ROASTER_03_B0111_S5,ROASTER_03,111,2024-01-19 02:00:00,Guatemala,Dark,21,3,7.22,6.43,6.75,6.46,7.56,7.37,41.79,Commercial
ROASTER_03_B0112_S1,ROASTER_03,112,2024-01-19 06:00:00,Brazil,Espresso,22,3,7.3,6.91,6.42,7.36,7.04,7.02,42.05,Premium
ROASTER_03_B0112_S2,ROASTER_03,112,2024-01-19 06:00:00,Brazil,Espresso,22,3,7.38,7.28,6.5,6.85,7.92,7.05,42.98,Premium
ROASTER_03_B0112_S3,ROASTER_03,112,2024-01-19 06:00:00,Brazil,Espresso,22,3,7.59,6.91,7.42,6.54,8.01,6.95,43.42,Premium
ROASTER_03_B0112_S4,ROASTER_03,112,2024-01-19 06:00:00,Brazil,Espresso,22,3,7.17,6.84,7.52,6.26,7.49,7.06,42.34,Premium
ROASTER_03_B0112_S5,ROASTER_03,112,2024-01-19 06:00:00,Brazil,Espresso,22,3,7.3,6.7,7.42,6.86,7.65,6.73,42.66,Premium
ROASTER_03_B0113_S1,ROASTER_03,113,2024-01-19 09:00:00,Ethiopia,Espresso,23,3,7.72,7.21,7.04,7.37,8.24,6.96,44.54,Premium
ROASTER_03_B0113_S2,ROASTER_03,113,2024-01-19 09:00:00,Ethiopia,Espresso,23,3,8.25,7.55,7.1,6.96,8.11,6.63,44.6,Premium
ROASTER_03_B0113_S3,ROASTER_03,113,2024-01-19 09:00:00,Ethiopia,Espresso,23,3,7.96,7.1,7.66,6.67,8.08,6.58,44.05,Premium
ROASTER_03_B0113_S4,ROASTER_03,113,2024-01-19 09:00:00,Ethiopia,Espresso,23,3,7.63,7.77,7.1,6.33,7.91,7.63,44.37,Premium
ROASTER_03_B0113_S5,ROASTER_03,113,2024-01-19 09:00:00,Ethiopia,Espresso,23,3,7.91,7.46,7.55,6.59,8.0,7.15,44.66,Premium
ROASTER_03_B0114_S1,ROASTER_03,114,2024-01-19 13:00:00,Guatemala,Espresso,24,3,7.67,7.21,6.75,6.65,7.63,7.49,43.4,Premium
ROASTER_03_B0114_S2,ROASTER_03,114,2024-01-19 13:00:00,Guatemala,Espresso,24,3,7.55,6.48,6.54,6.93,7.19,6.89,41.58,Commercial
ROASTER_03_B0114_S3,ROASTER_03,114,2024-01-19 13:00:00,Guatemala,Espresso,24,3,7.9,7.33,7.09,7.03,7.07,7.02,43.44,Premium
ROASTER_03_B0114_S4,ROASTER_03,114,2024-01-19 13:00:00,Guatemala,Espresso,24,3,8.45,7.32,6.62,7.14,7.92,6.85,44.3,Premium
ROASTER_03_B0114_S5,ROASTER_03,114,2024-01-19 13:00:00,Guatemala,Espresso,24,3,7.48,6.48,7.6,6.94,7.83,6.45,42.78,Premium
ROASTER_03_B0115_S1,ROASTER_03,115,2024-01-19 16:00:00,Brazil,Dark,25,3,8.15,6.61,6.35,6.7,6.96,7.24,42.01,Premium
ROASTER_03_B0115_S2,ROASTER_03,115,2024-01-19 16:00:00,Brazil,Dark,25,3,8.18,6.66,7.08,6.57,6.63,6.66,41.78,Commercial
ROASTER_03_B0115_S3,ROASTER_03,115,2024-01-19 16:00:00,Brazil,Dark,25,3,7.51,6.47,7.0,7.56,7.21,7.1,42.85,Premium
ROASTER_03_B0115_S4,ROASTER_03,115,2024-01-19 16:00:00,Brazil,Dark,25,3,7.9,6.29,6.72,6.0,7.44,6.84,41.19,Commercial
ROASTER_03_B0115_S5,ROASTER_03,115,2024-01-19 16:00:00,Brazil,Dark,25,3,8.06,6.35,6.93,6.04,6.8,7.54,41.72,Commercial
ROASTER_03_B0116_S1,ROASTER_03,116,2024-01-19 18:00:00,Ethiopia,Medium,26,3,8.33,7.31,6.72,6.82,6.91,7.5,43.59,Premium
ROASTER_03_B0116_S2,ROASTER_03,116,2024-01-19 18:00:00,Ethiopia,Medium,26,3,7.92,7.02,7.3,7.27,6.84,7.37,43.72,Premium
ROASTER_03_B0116_S3,ROASTER_03,116,2024-01-19 18:00:00,Ethiopia,Medium,26,3,8.32,7.04,7.33,6.66,7.48,8.2,45.03,Premium
ROASTER_03_B0116_S4,ROASTER_03,116,2024-01-19 18:00:00,Ethiopia,Medium,26,3,8.12,7.54,6.48,7.4,7.51,7.28,44.33,Premium
ROASTER_03_B0116_S5,ROASTER_03,116,2024-01-19 18:00:00,Ethiopia,Medium,26,3,8.22,7.52,7.02,7.28,7.01,7.47,44.52,Premium
ROASTER_03_B0117_S1,ROASTER_03,117,2024-01-19 21:00:00,Guatemala,Light,27,3,7.88,7.26,6.41,7.0,6.51,6.91,41.97,Commercial
ROASTER_03_B0117_S2,ROASTER_03,117,2024-01-19 21:00:00,Guatemala,Light,27,3,8.04,6.34,7.02,7.44,6.93,7.12,42.89,Premium
ROASTER_03_B0117_S3,ROASTER_03,117,2024-01-19 21:00:00,Guatemala,Light,27,3,7.72,7.29,7.15,7.25,6.69,6.85,42.95,Premium
ROASTER_03_B0117_S4,ROASTER_03,117,2024-01-19 21:00:00,Guatemala,Light,27,3,8.37,6.98,7.24,7.08,7.41,6.27,43.35,Premium
ROASTER_03_B0117_S5,ROASTER_03,117,2024-01-19 21:00:00,Guatemala,Light,27,3,7.82,6.78,6.61,7.24,7.09,7.31,42.85,Premium
ROASTER_03_B0118_S1,ROASTER_03,118,2024-01-19 23:00:00,Brazil,Espresso,28,3,7.74,7.32,6.17,6.64,7.64,7.36,42.87,Premium
ROASTER_03_B0118_S2,ROASTER_03,118,2024-01-19 23:00:00,Brazil,Espresso,28,3,7.86,7.11,7.31,6.15,7.62,6.86,42.91,Premium
ROASTER_03_B0118_S3,ROASTER_03,118,2024-01-19 23:00:00,Brazil,Espresso,28,3,8.21,6.5,7.43,6.41,7.37,6.66,42.58,Premium
ROASTER_03_B0118_S4,ROASTER_03,118,2024-01-19 23:00:00,Brazil,Espresso,28,3,7.37,6.68,7.12,7.52,7.43,7.19,43.31,Premium
ROASTER_03_B0118_S5,ROASTER_03,118,2024-01-19 23:00:00,Brazil,Espresso,28,3,7.44,7.29,6.35,6.56,7.19,7.02,41.85,Commercial
ROASTER_03_B0119_S1,ROASTER_03,119,2024-01-20 04:00:00,Ethiopia,Medium,29,3,8.25,6.73,6.28,6.75,6.99,7.18,42.18,Premium
ROASTER_03_B0119_S2,ROASTER_03,119,2024-01-20 04:00:00,Ethiopia,Medium,29,3,8.36,7.61,7.37,6.95,7.04,7.89,45.22,Premium
ROASTER_03_B0119_S3,ROASTER_03,119,2024-01-20 04:00:00,Ethiopia,Medium,29,3,7.91,6.69,6.7,7.61,7.2,7.82,43.93,Premium
ROASTER_03_B0119_S4,ROASTER_03,119,2024-01-20 04:00:00,Ethiopia,Medium,29,3,7.34,7.36,6.58,7.37,6.96,7.94,43.55,Premium
ROASTER_03_B0119_S5,ROASTER_03,119,2024-01-20 04:00:00,Ethiopia,Medium,29,3,8.48,7.77,7.0,7.61,6.93,7.12,44.91,Premium
ROASTER_03_B0120_S1,ROASTER_03,120,2024-01-20 07:00:00,Kenya,Medium,30,4,8.28,6.71,6.49,7.28,6.71,8.05,43.52,Premium
ROASTER_03_B0120_S2,ROASTER_03,120,2024-01-20 07:00:00,Kenya,Medium,30,4,8.09,6.9,7.12,7.9,7.82,7.1,44.93,Premium
ROASTER_03_B0120_S3,ROASTER_03,120,2024-01-20 07:00:00,Kenya,Medium,30,4,7.78,7.03,7.21,7.28,7.1,8.24,44.64,Premium
ROASTER_03_B0120_S4,ROASTER_03,120,2024-01-20 07:00:00,Kenya,Medium,30,4,7.49,7.16,6.66,7.09,6.89,7.53,42.82,Premium
ROASTER_03_B0120_S5,ROASTER_03,120,2024-01-20 07:00:00,Kenya,Medium,30,4,7.33,7.48,7.26,7.18,7.07,7.42,43.74,Premium
ROASTER_03_B0121_S1,ROASTER_03,121,2024-01-20 09:00:00,Brazil,Medium,1,4,6.78,8.03,6.43,6.98,6.66,6.82,41.7,Commercial
ROASTER_03_B0121_S2,ROASTER_03,121,2024-01-20 09:00:00,Brazil,Medium,1,4,7.12,7.04,6.63,6.78,7.37,8.03,42.97,Premium
ROASTER_03_B0121_S3,ROASTER_03,121,2024-01-20 09:00:00,Brazil,Medium,1,4,7.83,7.49,7.38,6.58,7.26,7.21,43.75,Premium
ROASTER_03_B0121_S4,ROASTER_03,121,2024-01-20 09:00:00,Brazil,Medium,1,4,7.54,7.3,6.77,6.56,7.07,6.98,42.22,Premium
ROASTER_03_B0121_S5,ROASTER_03,121,2024-01-20 09:00:00,Brazil,Medium,1,4,7.34,7.14,7.15,6.78,7.5,7.76,43.67,Premium
ROASTER_03_B0122_S1,ROASTER_03,122,2024-01-20 13:00:00,Kenya,Espresso,2,4,8.03,7.12,7.03,7.36,7.96,7.46,44.96,Premium
ROASTER_03_B0122_S2,ROASTER_03,122,2024-01-20 13:00:00,Kenya,Espresso,2,4,7.77,7.64,7.3,6.3,8.18,7.75,44.94,Premium
ROASTER_03_B0122_S3,ROASTER_03,122,2024-01-20 13:00:00,Kenya,Espresso,2,4,7.27,7.97,6.84,6.33,8.06,7.68,44.15,Premium
ROASTER_03_B0122_S4,ROASTER_03,122,2024-01-20 13:00:00,Kenya,Espresso,2,4,8.09,7.32,7.72,6.7,7.6,8.17,45.6,Premium
ROASTER_03_B0122_S5,ROASTER_03,122,2024-01-20 13:00:00,Kenya,Espresso,2,4,7.97,7.51,6.4,7.16,7.36,7.13,43.53,Premium
ROASTER_03_B0123_S1,ROASTER_03,123,2024-01-20 16:00:00,Colombia,Espresso,3,4,8.46,7.25,6.67,7.36,7.9,7.15,44.79,Premium
ROASTER_03_B0123_S2,ROASTER_03,123,2024-01-20 16:00:00,Colombia,Espresso,3,4,7.72,7.33,6.85,6.69,7.61,7.69,43.89,Premium
ROASTER_03_B0123_S3,ROASTER_03,123,2024-01-20 16:00:00,Colombia,Espresso,3,4,7.3,7.41,7.14,7.01,7.73,6.9,43.49,Premium
ROASTER_03_B0123_S4,ROASTER_03,123,2024-01-20 16:00:00,Colombia,Espresso,3,4,8.41,6.67,7.01,6.92,7.28,6.72,43.01,Premium
ROASTER_03_B0123_S5,ROASTER_03,123,2024-01-20 16:00:00,Colombia,Espresso,3,4,7.72,7.09,6.83,6.43,7.86,7.29,43.22,Premium
ROASTER_03_B0124_S1,ROASTER_03,124,2024-01-20 18:00:00,Guatemala,Light,4,4,8.55,7.22,7.11,7.41,6.61,7.09,43.99,Premium
ROASTER_03_B0124_S2,ROASTER_03,124,2024-01-20 18:00:00,Guatemala,Light,4,4,7.91,6.79,6.81,7.22,6.9,6.94,42.57,Premium
ROASTER_03_B0124_S3,ROASTER_03,124,2024-01-20 18:00:00,Guatemala,Light,4,4,8.3,7.35,6.73,7.94,6.72,7.1,44.14,Premium
ROASTER_03_B0124_S4,ROASTER_03,124,2024-01-20 18:00:00,Guatemala,Light,4,4,7.77,6.82,6.97,7.33,6.87,6.73,42.49,Premium
ROASTER_03_B0124_S5,ROASTER_03,124,2024-01-20 18:00:00,Guatemala,Light,4,4,8.02,7.01,7.0,7.79,6.58,6.95,43.35,Premium
ROASTER_03_B0125_S1,ROASTER_03,125,2024-01-20 20:00:00,Ethiopia,Espresso,5,4,8.52,7.37,7.28,7.24,7.76,7.15,45.32,Premium
ROASTER_03_B0125_S2,ROASTER_03,125,2024-01-20 20:00:00,Ethiopia,Espresso,5,4,8.46,7.39,7.59,7.39,8.25,6.9,45.98,Premium
ROASTER_03_B0125_S3,ROASTER_03,125,2024-01-20 20:00:00,Ethiopia,Espresso,5,4,8.07,7.46,7.16,6.6,7.68,7.44,44.41,Premium
ROASTER_03_B0125_S4,ROASTER_03,125,2024-01-20 20:00:00,Ethiopia,Espresso,5,4,8.08,6.93,7.39,7.67,7.85,7.53,45.45,Premium
ROASTER_03_B0125_S5,ROASTER_03,125,2024-01-20 20:00:00,Ethiopia,Espresso,5,4,7.94,7.39,7.11,6.77,7.76,7.51,44.48,Premium
ROASTER_03_B0126_S1,ROASTER_03,126,2024-01-21 01:00:00,Colombia,Light,6,4,8.12,7.4,7.14,8.02,6.51,7.12,44.31,Premium
ROASTER_03_B0126_S2,ROASTER_03,126,2024-01-21 01:00:00,Colombia,Light,6,4,7.59,6.98,7.04,7.75,7.04,7.39,43.79,Premium
ROASTER_03_B0126_S3,ROASTER_03,126,2024-01-21 01:00:00,Colombia,Light,6,4,7.74,6.75,7.62,7.96,7.3,7.2,44.57,Premium
ROASTER_03_B0126_S4,ROASTER_03,126,2024-01-21 01:00:00,Colombia,Light,6,4,8.49,7.13,6.56,8.07,7.23,7.3,44.78,Premium
ROASTER_03_B0126_S5,ROASTER_03,126,2024-01-21 01:00:00,Colombia,Light,6,4,7.45,7.6,7.19,7.78,6.84,7.24,44.1,Premium
ROASTER_03_B0127_S1,ROASTER_03,127,2024-01-21 02:00:00,Ethiopia,Light,7,4,8.41,7.21,7.25,7.77,7.31,6.65,44.6,Premium
ROASTER_03_B0127_S2,ROASTER_03,127,2024-01-21 02:00:00,Ethiopia,Light,7,4,8.16,6.97,6.94,8.01,7.34,7.46,44.88,Premium
ROASTER_03_B0127_S3,ROASTER_03,127,2024-01-21 02:00:00,Ethiopia,Light,7,4,8.73,7.37,8.01,8.39,7.21,7.43,47.14,Premium
ROASTER_03_B0127_S4,ROASTER_03,127,2024-01-21 02:00:00,Ethiopia,Light,7,4,7.69,7.61,6.99,8.6,6.36,7.31,44.56,Premium
ROASTER_03_B0127_S5,ROASTER_03,127,2024-01-21 02:00:00,Ethiopia,Light,7,4,7.81,7.53,7.68,7.94,6.82,6.9,44.68,Premium
ROASTER_03_B0128_S1,ROASTER_03,128,2024-01-21 07:00:00,Kenya,Light,8,4,7.78,7.98,6.64,7.56,6.82,7.26,44.04,Premium
ROASTER_03_B0128_S2,ROASTER_03,128,2024-01-21 07:00:00,Kenya,Light,8,4,8.49,7.08,7.5,7.84,7.22,7.07,45.2,Premium
ROASTER_03_B0128_S3,ROASTER_03,128,2024-01-21 07:00:00,Kenya,Light,8,4,8.23,6.73,7.24,7.74,7.82,6.55,44.31,Premium
ROASTER_03_B0128_S4,ROASTER_03,128,2024-01-21 07:00:00,Kenya,Light,8,4,8.13,7.89,6.94,7.89,6.82,7.24,44.91,Premium
ROASTER_03_B0128_S5,ROASTER_03,128,2024-01-21 07:00:00,Kenya,Light,8,4,7.68,6.71,7.85,8.18,6.79,6.81,44.02,Premium
ROASTER_03_B0129_S1,ROASTER_03,129,2024-01-21 09:00:00,Brazil,Medium,9,4,8.01,7.63,7.59,7.96,7.94,7.47,46.6,Premium
ROASTER_03_B0129_S2,ROASTER_03,129,2024-01-21 09:00:00,Brazil,Medium,9,4,7.88,6.91,6.72,7.05,6.9,7.54,43.0,Premium
ROASTER_03_B0129_S3,ROASTER_03,129,2024-01-21 09:00:00,Brazil,Medium,9,4,7.53,6.89,7.31,7.04,7.06,7.2,43.03,Premium
ROASTER_03_B0129_S4,ROASTER_03,129,2024-01-21 09:00:00,Brazil,Medium,9,4,7.82,6.96,6.46,7.03,7.43,7.21,42.91,Premium
ROASTER_03_B0129_S5,ROASTER_03,129,2024-01-21 09:00:00,Brazil,Medium,9,4,7.92,7.6,7.04,7.25,7.1,7.14,44.05,Premium
ROASTER_03_B0130_S1,ROASTER_03,130,2024-01-21 11:00:00,Kenya,Light,10,4,8.45,6.96,7.04,7.96,7.01,7.48,44.9,Premium
ROASTER_03_B0130_S2,ROASTER_03,130,2024-01-21 11:00:00,Kenya,Light,10,4,8.16,7.65,6.58,7.33,7.83,7.48,45.03,Premium
ROASTER_03_B0130_S3,ROASTER_03,130,2024-01-21 11:00:00,Kenya,Light,10,4,9.08,6.9,7.18,7.41,7.34,7.16,45.07,Premium
ROASTER_03_B0130_S4,ROASTER_03,130,2024-01-21 11:00:00,Kenya,Light,10,4,7.87,7.6,7.08,7.6,6.8,6.33,43.28,Premium
ROASTER_03_B0130_S5,ROASTER_03,130,2024-01-21 11:00:00,Kenya,Light,10,4,8.24,8.1,7.38,7.95,7.41,7.21,46.29,Premium
ROASTER_03_B0131_S1,ROASTER_03,131,2024-01-21 14:00:00,Ethiopia,Dark,11,4,8.57,7.59,7.16,6.65,7.57,6.82,44.36,Premium
